id,TimeStamp,LandmarkID,AcX,AcY,AcZ,GyX,GyY,GyZ
288,2020-9-6-1-15-28-40741,1,7680,-14244,-8748,-3584,-3447,2412
289,2020-9-6-1-15-28-40757,2,-3468,-18028,-4160,-3440,-8794,3697
290,2020-9-6-1-15-28-40843,4,3768,-15040,5420,-4000,-680,-2333
291,2020-9-6-1-15-28-40936,3,-2384,-16380,-1672,-4064,2078,-113
292,2020-9-6-1-15-28-41243,1,8056,-12032,-9832,-3552,1243,-2724
293,2020-9-6-1-15-28-41259,2,-1948,-28776,-3648,-3472,27842,-15257
294,2020-9-6-1-15-29-41345,4,6740,-14560,4048,-4000,2454,-3472
295,2020-9-6-1-15-29-41437,3,-2740,-16408,644,-4080,3245,-1541
296,2020-9-6-1-15-29-41744,1,9280,-11868,-9500,-3584,1696,-2726
297,2020-9-6-1-15-29-41760,2,-668,-16632,668,-3440,785,1993
298,2020-9-6-1-15-29-41847,4,6736,-12004,9684,-4000,1025,-2924
299,2020-9-6-1-15-29-41939,3,-6084,-12612,7172,-4048,-1072,-12529
300,2020-9-6-1-15-29-42246,1,7252,-13420,-7008,-3568,5051,-12734
301,2020-9-6-1-15-29-42263,2,-1364,-16460,492,-3472,-2435,-3731
302,2020-9-6-1-15-30-42349,4,4068,-14304,9948,-3968,3854,-13340
303,2020-9-6-1-15-30-42441,3,4508,-16884,-3764,-4064,-5191,-11270
304,2020-9-6-1-15-30-42749,1,7180,-12744,-9320,-3568,2572,-7631
305,2020-9-6-1-15-30-42766,2,-3504,-16208,-1304,-3472,-7250,-11402
306,2020-9-6-1-15-30-42850,4,5332,-14248,3856,-4032,2655,-10524
307,2020-9-6-1-15-30-42943,3,-3036,-16336,-160,-4064,409,-3966
308,2020-9-6-1-15-30-43250,1,8408,-12660,-10000,-3584,4074,-9243
309,2020-9-6-1-15-30-43268,2,-4540,-20636,-1992,-3456,16105,-15615
310,2020-9-6-1-15-31-43353,4,7364,-14596,5348,-4032,4349,-7129
311,2020-9-6-1-15-31-43445,3,-3396,-16120,1088,-4048,2778,-4403
312,2020-9-6-1-15-31-43752,1,2872,-14008,-4484,-3584,1874,-484
313,2020-9-6-1-15-31-43768,2,-1560,-16744,-1120,-3472,-5748,-2676
314,2020-9-6-1-15-31-43865,4,7408,-13044,10972,-4000,3562,-5003
315,2020-9-6-1-15-31-43947,3,6400,-14828,-4664,-4032,-23080,4766
316,2020-9-6-1-15-31-44255,1,11696,-14792,-4112,-3568,-1150,-221
317,2020-9-6-1-15-31-44271,2,-2432,-19388,-2844,-3440,-9100,-565
318,2020-9-6-1-15-32-44357,4,6616,-16392,8056,-4032,-3522,-1520
319,2020-9-6-1-15-32-44453,3,-2204,-17456,-1140,-4048,1822,-1885
320,2020-9-6-1-15-32-44756,1,8184,-13128,-11336,-3568,-544,-2552
321,2020-9-6-1-15-32-44772,2,-272,-21948,-1664,-3472,26666,-7115
322,2020-9-6-1-15-32-44859,4,6856,-13164,3872,-4032,2280,219
323,2020-9-6-1-15-32-44951,3,-2448,-17040,8,-4032,6001,-1904
324,2020-9-6-1-15-32-45267,1,4612,-13232,-6920,-3568,-953,5204
325,2020-9-6-1-15-32-45275,2,-2504,-16708,2940,-3440,-2280,1963
326,2020-9-6-1-15-33-45361,4,6552,-13816,11388,-4032,-674,1978
327,2020-9-6-1-15-33-45455,3,-2576,-11320,-1216,-4064,-16091,11712
328,2020-9-6-1-15-33-45761,1,8452,-13176,-6516,-3584,-4840,4072
329,2020-9-6-1-15-33-45777,2,-4788,-17128,-1532,-3456,-5251,5419
330,2020-9-6-1-15-33-45862,4,8344,-13936,8156,-4000,-3093,3722
331,2020-9-6-1-15-33-45956,3,1044,-22164,9044,-4048,11991,16875
332,2020-9-6-1-15-33-46272,1,6900,-12304,-9248,-3584,-968,-2055
333,2020-9-6-1-15-33-46279,2,-1168,-9184,4628,-3424,17222,-8048
334,2020-9-6-1-15-34-46364,4,5264,-13112,2964,-4000,290,-561
335,2020-9-6-1-15-34-46457,3,-1988,-16196,-2312,-4064,3754,-1494
336,2020-9-6-1-15-34-46763,1,10636,-14368,-6312,-3600,-949,4477
337,2020-9-6-1-15-34-46780,2,-2972,-16800,-600,-3424,-937,773
338,2020-9-6-1-15-34-46866,4,5120,-13352,8388,-4016,-2126,8331
339,2020-9-6-1-15-34-46961,3,-5860,-20820,-852,-4032,-19519,31008
340,2020-9-6-1-15-34-47277,1,9188,-14608,-5744,-3568,-9729,6647
341,2020-9-6-1-15-34-47284,2,-780,-17764,-2284,-3456,3165,7853
342,2020-9-6-1-15-35-47368,4,6068,-18184,2788,-4032,-9922,12435
343,2020-9-6-1-15-35-47462,3,-840,-16256,-524,-4032,-1043,4526
344,2020-9-6-1-15-35-47767,1,10720,-8856,-10296,-3584,-3340,4561
345,2020-9-6-1-15-35-47784,2,-712,-15236,10360,-3424,875,2452
346,2020-9-6-1-15-35-47871,4,10160,-17072,4068,-3984,-1640,8980
347,2020-9-6-1-15-35-47964,3,2644,-19204,-1800,-4048,5018,1360
348,2020-9-6-1-15-35-48270,1,11804,-12016,-5212,-3600,-6106,7273
349,2020-9-6-1-15-35-48287,2,-2936,-16356,-2092,-3392,-2142,1305
350,2020-9-6-1-15-36-48374,4,5936,-13652,9740,-4016,-4609,9765
351,2020-9-6-1-15-36-48477,3,-3456,-14784,5272,-4064,-4172,20219
352,2020-9-6-1-15-36-48772,1,9964,-11164,-6840,-3552,-7303,4721
353,2020-9-6-1-15-36-48788,2,-3888,-15776,-2536,-3424,-1340,4973
354,2020-9-6-1-15-36-48875,4,8728,-11724,7700,-4016,-3781,2737
355,2020-9-6-1-15-36-48968,3,1040,-19336,-5616,-4048,8317,4698
356,2020-9-6-1-15-36-49273,1,10412,-11520,-12276,-3600,-629,159
357,2020-9-6-1-15-36-49289,2,1548,-9436,7880,-3472,6903,14779
358,2020-9-6-1-15-37-49378,4,5344,-11580,4072,-4016,1230,-3582
359,2020-9-6-1-15-37-49471,3,-2480,-16592,-860,-4048,3932,-678
360,2020-9-6-1-15-37-49775,1,12284,-12152,-8372,-3584,2914,894
361,2020-9-6-1-15-37-49793,2,-9736,-17244,-12796,-3440,-8294,-3432
362,2020-9-6-1-15-37-49879,4,4024,-14552,6136,-4064,1669,605
363,2020-9-6-1-15-37-49977,3,-1916,-16440,900,-4032,5868,-22113
364,2020-9-6-1-15-37-50280,1,10336,-11692,-2956,-3616,-2667,1050
365,2020-9-6-1-15-38-50296,2,-2028,-16440,780,-3440,-5510,2174
366,2020-9-6-1-15-38-50382,4,7124,-12044,9256,-4000,-1997,835
367,2020-9-6-1-15-38-50474,3,-4344,-16484,8976,-4048,7294,-1193
368,2020-9-6-1-15-38-50781,1,10244,-9312,-10480,-3600,-2445,-5317
369,2020-9-6-1-15-38-50801,2,-10300,-15420,-5920,-3424,-12736,6613
370,2020-9-6-1-15-38-50882,4,5540,-16300,6740,-4000,311,2288
371,2020-9-6-1-15-38-50977,3,-1944,-16556,-1276,-4048,2201,-2353
372,2020-9-6-1-15-38-51285,1,11668,-12256,-7740,-3600,1858,-642
373,2020-9-6-1-15-39-51300,2,2260,-18772,-5376,-3424,-13169,-12339
374,2020-9-6-1-15-39-51387,4,7072,-15564,9844,-4016,2215,-587
375,2020-9-6-1-15-39-51479,3,-4536,-18768,-4352,-4032,12228,-19833
376,2020-9-6-1-15-39-51784,1,10772,-11784,-2952,-3616,-3696,5374
377,2020-9-6-1-15-39-51800,2,-3296,-16200,-356,-3456,-3333,3234
378,2020-9-6-1-15-39-51885,4,5744,-14348,8088,-4032,-2705,2991
379,2020-9-6-1-15-39-51981,3,-3600,-16876,11756,-4016,-9034,3415
380,2020-9-6-1-15-39-52285,1,8396,-9088,-4304,-3616,-1759,-4198
381,2020-9-6-1-15-40-52302,2,-4740,-18860,3836,-3424,-7188,17628
382,2020-9-6-1-15-40-52388,4,4180,-17636,5532,-4016,268,-1862
383,2020-9-6-1-15-40-52490,3,-2228,-16152,-2580,-4048,2617,-3484
384,2020-9-6-1-15-40-52788,1,11688,-10404,-7152,-3632,8449,-6796
385,2020-9-6-1-15-40-52804,2,-6236,-15988,-2648,-3440,3383,-32768
386,2020-9-6-1-15-40-52891,4,6296,-14868,7092,-4032,7372,-9836
387,2020-9-6-1-15-40-52983,3,-3412,-17404,1500,-4032,4180,-7301
388,2020-9-6-1-15-40-53289,1,9820,-11892,-5940,-3616,8981,-12160
389,2020-9-6-1-15-41-53307,2,-132,-16028,-136,-3472,74,-2140
390,2020-9-6-1-15-41-53395,4,7096,-11172,11184,-4048,4582,-13515
391,2020-9-6-1-15-41-53486,3,0,-16136,-4080,-4048,-13878,-32768
392,2020-9-6-1-15-41-53791,1,13128,-9112,-5100,-3616,7769,-7994
393,2020-9-6-1-15-41-53814,2,-3356,-17276,-2884,-3440,-8979,-5867
394,2020-9-6-1-15-41-53897,4,2968,-12452,6384,-4048,2360,-9766
395,2020-9-6-1-15-41-53987,3,-3064,-16220,-2784,-4048,-1305,-1588
396,2020-9-6-1-15-41-54294,1,12508,-10244,-7368,-3584,3965,-4025
397,2020-9-6-1-15-42-54309,2,-5512,-19364,-1120,-3424,17392,-15928
398,2020-9-6-1-15-42-54397,4,4984,-14448,3944,-4048,2119,-4366
399,2020-9-6-1-15-42-54489,3,-4560,-16372,1216,-4032,5095,-5689
400,2020-9-6-1-15-42-54794,1,10912,-14464,-4032,-3632,630,-221
401,2020-9-6-1-15-42-54811,2,-2036,-15680,1992,-3424,-3199,2271
402,2020-9-6-1-15-42-54899,4,4276,-14000,5560,-4064,738,-1177
403,2020-9-6-1-15-42-54990,3,-252,-18752,-448,-4048,-30252,3905
404,2020-9-6-1-15-43-55299,1,12808,-11944,-4816,-3632,-1184,-1637
405,2020-9-6-1-15-43-55314,2,-4772,-21596,-3488,-3424,-12298,8167
406,2020-9-6-1-15-43-55402,4,3568,-14940,4052,-4080,-591,-2092
407,2020-9-6-1-15-43-55492,3,-2212,-16444,-3152,-4000,2759,-984
408,2020-9-6-1-15-43-55800,1,12756,-11188,-6728,-3648,141,2454
409,2020-9-6-1-15-43-55816,2,-6920,-24172,-12068,-3456,18956,-14419
410,2020-9-6-1-15-43-55902,4,9708,-16980,6248,-4064,2421,-255
411,2020-9-6-1-15-43-55995,3,-1584,-21716,1564,-4032,14131,-5956
412,2020-9-6-1-15-44-56301,1,9140,-11140,-2792,-3648,-5951,7059
413,2020-9-6-1-15-44-56318,2,-2576,-16620,212,-3424,-2521,3205
414,2020-9-6-1-15-44-56405,4,8672,-12192,8432,-4032,-3826,6747
415,2020-9-6-1-15-44-56498,3,-7968,-28776,2720,-4032,-26759,24826
416,2020-9-6-1-15-44-56803,1,13660,-15620,-7256,-3648,-1091,-1041
417,2020-9-6-1-15-44-56819,2,-212,-22912,-3196,-3456,-12135,5602
418,2020-9-6-1-15-44-56905,4,7452,-13820,2684,-4048,-1129,-2365
419,2020-9-6-1-15-44-57000,3,-1880,-16844,480,-4016,-1557,750
420,2020-9-6-1-15-45-57306,1,11376,-10428,-6620,-3632,5570,-4971
421,2020-9-6-1-15-45-57322,2,772,-23376,-3752,-3424,19905,-10684
422,2020-9-6-1-15-45-57407,4,8144,-14564,4828,-4048,4222,-4661
423,2020-9-6-1-15-45-57500,3,-1700,-19068,2920,-4000,7992,-5735
424,2020-9-6-1-15-45-57808,1,13624,-13528,-4616,-3616,-2330,5669
425,2020-9-6-1-15-45-57824,2,-2492,-16556,420,-3456,-3263,2122
426,2020-9-6-1-15-45-57910,4,5568,-14468,8352,-4064,-2103,8244
427,2020-9-6-1-15-45-58002,3,-676,-18620,1768,-4048,-21202,13012
428,2020-9-6-1-15-46-58308,1,10772,-13524,-3748,-3664,-11184,8719
429,2020-9-6-1-15-46-58325,2,-3236,-17136,-3768,-3456,-2739,5304
430,2020-9-6-1-15-46-58411,4,7524,-13200,14188,-4064,-6664,14850
431,2020-9-6-1-15-46-58508,3,620,-13620,-1804,-4032,-2260,3380
432,2020-9-6-1-15-46-58811,1,12020,-9824,-8928,-3648,-4635,5377
433,2020-9-6-1-15-46-58828,2,5120,-20328,11312,-3408,-3958,18899
434,2020-9-6-1-15-46-58913,4,212,-12940,6156,-4080,-597,17513
435,2020-9-6-1-15-46-59006,3,-612,-16508,-2596,-4064,1486,1093
436,2020-9-6-1-15-47-59315,1,10300,-11032,-3988,-3632,-7507,11748
437,2020-9-6-1-15-47-59329,2,-2644,-16068,184,-3440,-448,1483
438,2020-9-6-1-15-47-59416,4,3420,-8900,8976,-4080,-595,6017
439,2020-9-6-1-15-47-59520,3,-5236,-16228,-1636,-4048,-6122,19654
440,2020-9-6-1-15-47-59815,1,11808,-13132,-3448,-3648,-3808,3792
441,2020-9-6-1-15-47-59834,2,-5912,-16016,-692,-3472,-1927,4606
442,2020-9-6-1-15-47-59917,4,2732,-11120,12612,-4080,-750,8340
443,2020-9-6-1-15-47-60010,3,2404,-16360,2040,-4016,3955,-5539
444,2020-9-6-1-15-48-60318,1,11072,-11988,-6628,-3632,-1289,-2258
445,2020-9-6-1-15-48-60334,2,4272,-14200,7596,-3456,6400,18712
446,2020-9-6-1-15-48-60422,4,2652,-11608,4716,-4080,-1275,-1773
447,2020-9-6-1-15-48-60513,3,-3384,-16824,836,-4016,3341,-1630
448,2020-9-6-1-15-48-60818,1,9520,-10536,-4756,-3648,3016,-4346
449,2020-9-6-1-15-48-60836,2,448,-18056,-3800,-3456,-9598,-17396
450,2020-9-6-1-15-48-60921,4,6256,-13144,9656,-4080,3997,-4887
451,2020-9-6-1-15-48-61014,3,-4984,-7520,-2216,-4016,10644,-10410
452,2020-9-6-1-15-49-61323,1,9288,-13920,-2668,-3648,-2631,-741
453,2020-9-6-1-15-49-61336,2,-3352,-17344,-2148,-3440,-5701,1832
454,2020-9-6-1-15-49-61423,4,4680,-14900,10216,-4048,-2964,1356
455,2020-9-6-1-15-49-61518,3,1832,-14196,-24944,-4016,4269,-10426
456,2020-9-6-1-15-49-61824,1,9360,-14084,-7340,-3616,-2190,-1430
457,2020-9-6-1-15-49-61841,2,2140,-11208,3980,-3440,13826,-2086
458,2020-9-6-1-15-49-61926,4,4060,-12500,3252,-4096,268,-213
459,2020-9-6-1-15-49-62019,3,-1808,-16140,-1904,-4016,3069,-2240
460,2020-9-6-1-15-50-62325,1,12552,-15092,-5844,-3648,3169,-1054
461,2020-9-6-1-15-50-62341,2,-2716,-20832,3244,-3408,-8891,-3660
462,2020-9-6-1-15-50-62429,4,800,-12820,9468,-4064,-600,1077
463,2020-9-6-1-15-50-62519,3,-1408,-7900,-8880,-4016,-2433,-10914
464,2020-9-6-1-15-50-62827,1,11992,-11408,-2924,-3632,-4536,1244
465,2020-9-6-1-15-50-62843,2,-3268,-16812,-732,-3424,-5374,3015
466,2020-9-6-1-15-50-62929,4,4396,-13424,9908,-4096,-2839,2606
467,2020-9-6-1-15-50-63022,3,11148,-20336,-13444,-4000,8855,7758
468,2020-9-6-1-15-51-63329,1,10368,-13444,-6800,-3648,-1461,375
469,2020-9-6-1-15-51-63344,2,2708,-7892,4596,-3424,8899,4900
470,2020-9-6-1-15-51-63430,4,5772,-11188,6144,-4096,402,-4290
471,2020-9-6-1-15-51-63524,3,-2608,-16340,-220,-4032,2085,-1631
472,2020-9-6-1-15-51-63833,1,11704,-15476,-5940,-3632,6663,-5658
473,2020-9-6-1-15-51-63846,2,-1308,-16948,244,-3424,-2898,-246
474,2020-9-6-1-15-51-63936,4,2712,-9932,10612,-4096,2020,-4115
475,2020-9-6-1-15-51-64027,3,1420,-8224,-9728,-4016,-10233,-22403
476,2020-9-6-1-15-52-64332,1,11620,-11928,-2144,-3648,957,-5960
477,2020-9-6-1-15-52-64349,2,-1976,-17204,-2496,-3440,-5922,1585
478,2020-9-6-1-15-52-64437,4,3916,-13704,11188,-4096,-3226,-4108
479,2020-9-6-1-15-52-64530,3,3576,-17664,-1356,-4000,13249,18821
480,2020-9-6-1-15-52-64837,1,12456,-11624,-7804,-3680,4731,-5897
481,2020-9-6-1-15-52-64851,2,-2276,-9264,-1404,-3408,-1353,-17388
482,2020-9-6-1-15-52-64937,4,4068,-13592,6700,-4096,660,-10652
483,2020-9-6-1-15-52-65030,3,-2992,-16064,-2632,-4032,2385,-3114
484,2020-9-6-1-15-53-65337,1,12144,-9228,-8300,-3680,11210,-9930
485,2020-9-6-1-15-53-65355,2,-8832,-15008,-3836,-3440,-1153,-3403
486,2020-9-6-1-15-53-65439,4,1672,-17428,7568,-4096,3637,-10282
487,2020-9-6-1-15-53-65534,3,-10564,-13380,2676,-4064,-5485,-32768
488,2020-9-6-1-15-53-65837,1,11404,-11092,-2344,-3664,3435,-6280
489,2020-9-6-1-15-53-65860,2,416,-16748,360,-3424,133,-3673
490,2020-9-6-1-15-53-65941,4,4072,-13568,12908,-4080,784,-10903
491,2020-9-6-1-15-53-66034,3,-2336,-15260,-2588,-4000,-2116,-11623
492,2020-9-6-1-15-54-66340,1,10864,-10936,-2276,-3648,4332,-11431
493,2020-9-6-1-15-54-66356,2,-3708,-13880,-4520,-3440,-9469,-9085
494,2020-9-6-1-15-54-66443,4,3400,-17112,8380,-4128,121,-4427
495,2020-9-6-1-15-54-66536,3,-1664,-16444,-856,-4016,3665,-1964
496,2020-9-6-1-15-54-66843,1,13968,-10884,-8880,-3648,3025,-1950
497,2020-9-6-1-15-54-66860,2,-3556,-15632,-11700,-3440,1753,-11871
498,2020-9-6-1-15-54-66946,4,9636,-13208,5532,-4096,845,-572
499,2020-9-6-1-15-54-67037,3,-3348,-23148,-1960,-4032,12982,-26397
500,2020-9-6-1-15-55-67345,1,8544,-12232,-2740,-3664,-7014,11218
501,2020-9-6-1-15-55-67360,2,-3824,-16452,188,-3424,-2911,2984
502,2020-9-6-1-15-55-67446,4,7804,-12628,8328,-4080,-4691,5454
503,2020-9-6-1-15-55-67540,3,-5320,-22600,12440,-4000,-17579,17673
504,2020-9-6-1-15-55-67847,1,7260,-9244,-5396,-3680,-6216,2400
505,2020-9-6-1-15-55-67862,2,-5820,-19700,7472,-3456,-6082,10765
506,2020-9-6-1-15-55-67949,4,9076,-15032,10764,-4096,-25,3277
507,2020-9-6-1-15-55-68042,3,-3088,-16176,-1504,-4064,1881,-1564
508,2020-9-6-1-15-56-68350,1,11828,-11300,-6288,-3664,4336,-3349
509,2020-9-6-1-15-56-68365,2,5772,-24692,3668,-3408,-10092,-12815
510,2020-9-6-1-15-56-68451,4,4968,-14872,4604,-4112,3636,-7426
511,2020-9-6-1-15-56-68544,3,-2728,-11572,-11868,-4000,-2174,-19213
512,2020-9-6-1-15-56-68850,1,12468,-11480,-1220,-3680,-332,-1259
513,2020-9-6-1-15-56-68866,2,-1680,-17352,-2196,-3440,-6542,1731
514,2020-9-6-1-15-56-69033,4,5656,-14324,9208,-4112,-3140,80
515,2020-9-6-1-15-56-69047,3,-6412,-23924,11264,-4032,14647,-600
516,2020-9-6-1-15-57-69351,1,12012,-11352,-4920,-3680,-1861,1089
517,2020-9-6-1-15-57-69369,2,416,-14444,-1336,-3456,21306,-8141
518,2020-9-6-1-15-57-69453,4,5892,-13032,4460,-4128,1475,-827
519,2020-9-6-1-15-57-69547,3,-1556,-16840,-852,-4016,6170,-3263
520,2020-9-6-1-15-57-69854,1,7604,-10020,-48,-3632,-725,1343
521,2020-9-6-1-15-57-69871,2,-2288,-16744,-280,-3440,-3777,2541
522,2020-9-6-1-15-57-69955,4,3132,-16504,8156,-4096,-2521,5227
523,2020-9-6-1-15-57-70048,3,-5576,-16800,1964,-4000,-17046,25057
524,2020-9-6-1-15-58-70369,1,13228,-13464,-4992,-3648,-10864,35
525,2020-9-6-1-15-58-70373,2,-4492,-16352,-3820,-3424,-4466,4241
526,2020-9-6-1-15-58-70461,4,7604,-11292,11288,-4128,-6163,13611
527,2020-9-6-1-15-58-70551,3,-5172,-16144,-5676,-3984,4862,9124
528,2020-9-6-1-15-58-70862,1,6448,-8728,-11452,-3696,-4838,11395
529,2020-9-6-1-15-58-70873,2,500,-14096,2436,-3408,15965,26849
530,2020-9-6-1-15-58-70960,4,4040,-14556,4444,-4128,-5191,14581
531,2020-9-6-1-15-58-71056,3,-1352,-16572,-636,-4016,-1063,3237
532,2020-9-6-1-15-59-71362,1,7064,-10872,-11684,-3680,-2536,7052
533,2020-9-6-1-15-59-71376,2,-1000,-17320,-988,-3424,1912,-1046
534,2020-9-6-1-15-59-71463,4,7944,-14260,6276,-4112,-2400,8575
535,2020-9-6-1-15-59-71555,3,-2244,-14000,3896,-4000,9722,19911
536,2020-9-6-1-15-59-71864,1,7456,-13996,-5160,-3680,-5952,10640
537,2020-9-6-1-15-59-71878,2,-2992,-16216,-240,-3408,-1100,5121
538,2020-9-6-1-15-59-71965,4,6788,-12912,8756,-4112,-4387,8263
539,2020-9-6-1-15-59-72057,3,-2136,-19184,-140,-4016,-16781,14339
540,2020-9-6-1-16-0-72366,1,11800,-14228,-5960,-3648,-694,146
541,2020-9-6-1-16-0-72380,2,-2788,-17752,-3148,-3440,-9745,4142
542,2020-9-6-1-16-0-72466,4,2984,-15092,6412,-4128,286,-5042
543,2020-9-6-1-16-0-72561,3,-1720,-16672,-3260,-4000,3774,4006
544,2020-9-6-1-16-0-72866,1,10060,-12688,-7284,-3696,1516,-2314
545,2020-9-6-1-16-0-72884,2,-4816,-25252,-5440,-3424,25477,-11224
546,2020-9-6-1-16-0-72969,4,5468,-14792,5652,-4144,1994,-3077
547,2020-9-6-1-16-0-73061,3,-3216,-17020,940,-4032,5099,-3534
548,2020-9-6-1-16-1-73368,1,6452,-13184,-3352,-3680,931,4465
549,2020-9-6-1-16-1-73383,2,-2404,-16068,1932,-3424,-2130,1199
550,2020-9-6-1-16-1-73469,4,3912,-13772,9344,-4128,-1163,1831
551,2020-9-6-1-16-1-73564,3,-1304,-15288,640,-4016,-22886,9606
552,2020-9-6-1-16-1-73871,1,13592,-13392,-3044,-3680,-2856,2511
553,2020-9-6-1-16-1-73886,2,-4244,-18620,-2892,-3440,-9088,1906
554,2020-9-6-1-16-1-73972,4,6096,-15524,8352,-4112,-3219,391
555,2020-9-6-1-16-1-74065,3,-1712,-17108,-312,-3984,1904,-1510
556,2020-9-6-1-16-2-74375,1,12140,-10704,-8700,-3696,412,-598
557,2020-9-6-1-16-2-74392,2,1856,-26060,-1424,-3408,30908,-8336
558,2020-9-6-1-16-2-74474,4,6280,-13548,4864,-4096,1394,248
559,2020-9-6-1-16-2-74567,3,-1964,-17424,1240,-4016,6654,-783
560,2020-9-6-1-16-2-74874,1,6300,-11432,-1084,-3664,-229,6455
561,2020-9-6-1-16-2-74889,2,-1008,-16648,664,-3424,-1460,-522
562,2020-9-6-1-16-2-74975,4,5188,-14864,10600,-4096,-1057,2494
563,2020-9-6-1-16-2-75069,3,-1412,-13628,-932,-4000,-19357,11876
564,2020-9-6-1-16-3-75377,1,12088,-13992,-4548,-3680,-4451,1222
565,2020-9-6-1-16-3-75392,2,-3472,-17424,-2124,-3408,-6466,3023
566,2020-9-6-1-16-3-75479,4,7700,-12552,9244,-4160,-2578,-966
567,2020-9-6-1-16-3-75571,3,-1308,-15588,-4092,-4032,8958,-1886
568,2020-9-6-1-16-3-75878,1,9648,-11228,-6172,-3680,4717,-8982
569,2020-9-6-1-16-3-75894,2,-596,-14436,1720,-3424,19638,-7142
570,2020-9-6-1-16-3-75981,4,5428,-13208,3996,-4144,3095,-8556
571,2020-9-6-1-16-3-76076,3,-2624,-16452,-1956,-4032,2225,-1815
